start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
2016-04-22,12.0,8.0,2016-04-22,12.0,28.0,April,2016,Business,Cary,Durham,16.737136,Meeting,20.0,50.211408,Friday,Morning
2016-04-22,13.0,2.0,2016-04-22,13.0,26.0,April,2016,Business,Durham,Cary,16.0934,Meeting,24.0,40.23349999999999,Friday,Afternoon
2016-04-23,17.0,3.0,2016-04-23,17.0,16.0,April,2016,Business,Whitebridge,Tanglewood,9.65604,Meal/Entertain,13.0,44.566338461538464,Saturday,Afternoon
2016-04-23,18.0,49.0,2016-04-23,19.0,5.0,April,2016,Business,Tanglewood,Whitebridge,10.46071,Meal/Entertain,16.0,39.2276625,Saturday,Afternoon
2016-04-24,19.0,7.0,2016-04-24,19.0,16.0,April,2016,Business,Cary,Morrisville,4.9889540000000006,Errand/Supplies,9.0,33.25969333333334,Sunday,Evening
2016-04-24,19.0,46.0,2016-04-24,19.0,52.0,April,2016,Business,Chessington,Chessington,3.057746,Errand/Supplies,6.0,30.57746,Sunday,Evening
2016-04-24,21.0,41.0,2016-04-24,21.0,50.0,April,2016,Business,Morrisville,Cary,6.759228,Between Offices,9.0,45.06152,Sunday,Evening
2016-04-27,13.0,30.0,2016-04-27,13.0,40.0,April,2016,Business,Whitebridge,Burtrose,7.885766,Between Offices,10.0,47.314596,Wednesday,Afternoon
2016-04-27,14.0,13.0,2016-04-27,14.0,25.0,April,2016,Business,Burtrose,Whitebridge,7.724831999999999,Between Offices,12.0,38.624159999999996,Wednesday,Afternoon
2016-04-28,12.0,9.0,2016-04-28,12.0,34.0,April,2016,Business,Cary,Raleigh,19.955816000000002,Customer Visit,25.0,47.8939584,Thursday,Morning
2016-04-28,13.0,30.0,2016-04-28,13.0,49.0,April,2016,Business,Raleigh,Cary,52.786351999999994,Customer Visit,19.0,166.69374315789472,Thursday,Afternoon
2016-04-28,22.0,10.0,2016-04-28,22.0,28.0,April,2016,Business,Morrisville,Cary,8.85137,Customer Visit,18.0,29.504566666666665,Thursday,Evening
2016-04-29,11.0,44.0,2016-04-29,12.0,1.0,April,2016,Business,Cary,Durham,15.932466,Meeting,17.0,56.23223294117647,Friday,Morning
2016-04-29,13.0,13.0,2016-04-29,13.0,34.0,April,2016,Business,Durham,Cary,16.0934,Meeting,21.0,45.981142857142856,Friday,Afternoon
2016-04-29,18.0,46.0,2016-04-29,19.0,18.0,April,2016,Business,Cary,Durham,22.852628,Customer Visit,32.0,42.8486775,Friday,Afternoon
2016-04-29,22.0,44.0,2016-04-29,23.0,19.0,April,2016,Business,Durham,Cary,29.289987999999997,Meeting,35.0,50.21140799999999,Friday,Evening
2016-04-30,18.0,42.0,2016-04-30,18.0,57.0,April,2016,Business,Whitebridge,Waverly Place,12.391918,Meal/Entertain,15.0,49.567672,Saturday,Afternoon
2016-04-30,22.0,16.0,2016-04-30,22.0,34.0,April,2016,Business,Waverly Place,Whitebridge,10.943512,Meal/Entertain,18.0,36.47837333333334,Saturday,Evening
2016-05-01,13.0,45.0,2016-05-01,13.0,53.0,May,2016,Business,Whitebridge,Westpark Place,3.379614,Meal/Entertain,8.0,25.347105000000003,Sunday,Afternoon
2016-05-01,14.0,26.0,2016-05-01,14.0,31.0,May,2016,Business,Westpark Place,Whitebridge,3.7014819999999995,Meal/Entertain,5.0,44.417784,Sunday,Afternoon
2016-05-01,17.0,33.0,2016-05-01,17.0,45.0,May,2016,Business,Whitebridge,Tanglewood,9.977908000000001,Between Offices,12.0,49.889540000000004,Sunday,Afternoon
2016-05-01,17.0,54.0,2016-05-01,18.0,10.0,May,2016,Business,Tanglewood,Parkway,12.07005,Meeting,16.0,45.2626875,Sunday,Afternoon
2016-05-01,22.0,38.0,2016-05-01,22.0,49.0,May,2016,Business,Parkway,Whitebridge,4.9889540000000006,Errand/Supplies,11.0,27.21247636363637,Sunday,Evening
2016-05-02,14.0,14.0,2016-05-02,14.0,21.0,May,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Errand/Supplies,7.0,30.34755428571429,Monday,Afternoon
2016-05-02,15.0,37.0,2016-05-02,15.0,48.0,May,2016,Business,Westpark Place,Whitebridge,6.276426,Meal/Entertain,11.0,34.23505090909091,Monday,Afternoon
2016-05-03,22.0,20.0,2016-05-03,22.0,28.0,May,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8.0,30.175124999999998,Tuesday,Evening
2016-05-04,15.0,16.0,2016-05-04,15.0,37.0,May,2016,Business,Cary,Morrisville,14.001257999999998,Meal/Entertain,21.0,40.003594285714286,Wednesday,Afternoon
2016-05-04,20.0,55.0,2016-05-04,21.0,14.0,May,2016,Business,Mcvan,Capitol One,23.33543,Errand/Supplies,19.0,73.69083157894737,Wednesday,Evening
2016-05-04,21.0,30.0,2016-05-04,21.0,36.0,May,2016,Business,Capitol One,University District,7.24203,Meal/Entertain,6.0,72.4203,Wednesday,Evening
2016-05-04,22.0,19.0,2016-05-04,22.0,27.0,May,2016,Business,University District,Capitol One,8.0467,Meal/Entertain,8.0,60.350249999999996,Wednesday,Evening
2016-05-05,21.0,24.0,2016-05-05,21.0,36.0,May,2016,Business,Seattle,Redmond,22.852628,Meal/Entertain,12.0,114.26313999999999,Thursday,Evening
2016-05-05,22.0,34.0,2016-05-05,22.0,40.0,May,2016,Business,Redmond,Bellevue,4.667085999999999,Errand/Supplies,6.0,46.67085999999999,Thursday,Evening
2016-05-06,5.0,47.0,2016-05-06,6.0,2.0,May,2016,Business,Capitol One,Mcvan,23.174496,Meeting,15.0,92.697984,Friday,Night
2016-05-06,16.0,45.0,2016-05-06,16.0,59.0,May,2016,Business,Chapel Hill,Morrisville,27.35878,Meeting,14.0,117.25191428571428,Friday,Afternoon
2016-05-06,17.0,18.0,2016-05-06,17.0,44.0,May,2016,Business,Morrisville,Cary,12.713786,Customer Visit,26.0,29.339506153846155,Friday,Afternoon
2016-05-09,6.0,8.0,2016-05-09,6.0,25.0,May,2016,Business,Cary,Morrisville,13.518456,Customer Visit,17.0,47.71219764705883,Monday,Night
2016-05-09,14.0,39.0,2016-05-09,15.0,6.0,May,2016,Business,San Francisco,Palo Alto,32.99147,Between Offices,27.0,73.31437777777778,Monday,Afternoon
2016-05-09,17.0,58.0,2016-05-09,18.0,26.0,May,2016,Business,Palo Alto,Sunnyvale,15.771532,Customer Visit,28.0,33.79614,Monday,Afternoon
2016-05-09,19.0,35.0,2016-05-09,19.0,59.0,May,2016,Business,Sunnyvale,Newark,28.324384000000002,Customer Visit,24.0,70.81096,Monday,Evening
2016-05-10,9.0,3.0,2016-05-10,9.0,20.0,May,2016,Business,Newark,Menlo Park,14.966862,Customer Visit,17.0,52.824218823529414,Tuesday,Morning
2016-05-10,17.0,19.0,2016-05-10,17.0,31.0,May,2016,Business,Menlo Park,Newark,12.713786,Customer Visit,12.0,63.56893,Tuesday,Afternoon
2016-05-11,8.0,35.0,2016-05-11,9.0,12.0,May,2016,Business,Newark,San Francisco,41.199104000000005,Meeting,37.0,66.80935783783784,Wednesday,Morning
2016-05-11,21.0,47.0,2016-05-11,22.0,4.0,May,2016,Business,Morrisville,Cary,13.035654,Meeting,17.0,46.008190588235294,Wednesday,Evening
2016-05-14,18.0,35.0,2016-05-14,18.0,39.0,May,2016,Business,Cary,Morrisville,4.9889540000000006,Meal/Entertain,4.0,74.83431000000002,Saturday,Afternoon
2016-05-14,23.0,1.0,2016-05-14,23.0,5.0,May,2016,Business,Morrisville,Cary,4.9889540000000006,Meal/Entertain,4.0,74.83431000000002,Saturday,Evening
2016-05-17,13.0,15.0,2016-05-17,13.0,23.0,May,2016,Business,Whitebridge,Preston,4.506151999999999,Errand/Supplies,8.0,33.796139999999994,Tuesday,Afternoon
2016-05-17,13.0,56.0,2016-05-17,14.0,8.0,May,2016,Business,Preston,Westpark Place,4.345218,Errand/Supplies,12.0,21.72609,Tuesday,Afternoon
2016-05-17,14.0,34.0,2016-05-17,14.0,40.0,May,2016,Business,Westpark Place,Whitebridge,3.057746,Errand/Supplies,6.0,30.57746,Tuesday,Afternoon
2016-05-18,9.0,11.0,2016-05-18,9.0,41.0,May,2016,Business,Cary,Morrisville,13.518456,Customer Visit,30.0,27.036912,Wednesday,Morning
2016-05-18,13.0,0.0,2016-05-18,13.0,2.0,May,2016,Business,Morrisville,Raleigh,12.230984,Customer Visit,2.0,366.92951999999997,Wednesday,Afternoon
2016-05-19,14.0,37.0,2016-05-19,15.0,1.0,May,2016,Business,Old City,Parkway Museums,4.667085999999999,Meal/Entertain,24.0,11.667714999999998,Thursday,Afternoon
2016-05-20,10.0,56.0,2016-05-20,11.0,7.0,May,2016,Business,Old City,Hog Island,18.024607999999997,Meeting,11.0,98.31604363636363,Friday,Morning
2016-05-20,15.0,43.0,2016-05-20,16.0,12.0,May,2016,Business,Morrisville,Cary,13.196587999999998,Meal/Entertain,29.0,27.303285517241378,Friday,Afternoon
2016-05-22,15.0,39.0,2016-05-22,15.0,46.0,May,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,7.0,41.383028571428575,Sunday,Afternoon
2016-05-22,18.0,46.0,2016-05-22,18.0,53.0,May,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,7.0,34.48585714285714,Sunday,Afternoon
2016-05-23,20.0,19.0,2016-05-23,20.0,27.0,May,2016,Business,Whitebridge,Savon Height,5.793624,Meal/Entertain,8.0,43.452180000000006,Monday,Evening
2016-05-23,21.0,9.0,2016-05-23,21.0,21.0,May,2016,Business,Savon Height,Whitebridge,5.793624,Errand/Supplies,12.0,28.96812,Monday,Evening
2016-05-27,20.0,26.0,2016-05-27,20.0,30.0,May,2016,Business,Whitebridge,Kildaire Farms,7.24203,Errand/Supplies,4.0,108.63045,Friday,Evening
2016-05-27,20.0,47.0,2016-05-27,20.0,53.0,May,2016,Business,Savon Height,Kilarney Woods,1.9312079999999998,Errand/Supplies,6.0,19.312079999999998,Friday,Evening
2016-05-27,22.0,11.0,2016-05-27,22.0,14.0,May,2016,Business,Kilarney Woods,Kildaire Farms,2.735878,Errand/Supplies,3.0,54.71756,Friday,Evening
2016-05-28,0.0,15.0,2016-05-28,0.0,21.0,May,2016,Business,Kilarney Woods,Whitebridge,7.563898,Errand/Supplies,6.0,75.63897999999999,Saturday,Night
2016-05-28,12.0,52.0,2016-05-28,13.0,6.0,May,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,14.0,42.072745714285716,Saturday,Morning
2016-05-28,14.0,35.0,2016-05-28,15.0,4.0,May,2016,Business,Morrisville,Cary,18.185542,Customer Visit,29.0,37.62525931034483,Saturday,Afternoon
2016-05-31,13.0,54.0,2016-05-31,14.0,41.0,May,2016,Business,Cary,Raleigh,23.979166,Meeting,47.0,30.611701276595745,Tuesday,Afternoon
2016-05-31,16.0,2.0,2016-05-31,16.0,39.0,May,2016,Business,Raleigh,Cary,22.53076,Meeting,37.0,36.53636756756757,Tuesday,Afternoon
2016-05-31,17.0,50.0,2016-05-31,17.0,59.0,May,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,9.0,19.31208,Tuesday,Afternoon
2016-06-01,10.0,19.0,2016-06-01,10.0,47.0,June,2016,Business,Cary,Morrisville,10.782578,Customer Visit,28.0,23.10552428571429,Wednesday,Morning
2016-06-01,13.0,10.0,2016-06-01,13.0,39.0,June,2016,Business,Morrisville,Cary,15.449663999999999,Meeting,29.0,31.964822068965514,Wednesday,Afternoon
2016-06-03,11.0,29.0,2016-06-03,11.0,49.0,June,2016,Business,Cary,Durham,16.737136,Meeting,20.0,50.211408,Friday,Morning
2016-06-03,13.0,8.0,2016-06-03,13.0,38.0,June,2016,Business,Durham,Cary,15.932466,Meeting,30.0,31.864932,Friday,Afternoon
2016-06-03,15.0,31.0,2016-06-03,15.0,54.0,June,2016,Business,Cary,Morrisville,9.65604,Meal/Entertain,23.0,25.189669565217393,Friday,Afternoon
2016-06-03,18.0,14.0,2016-06-03,18.0,29.0,June,2016,Business,Townes at Everett Crossing,Chessington,5.310822,Errand/Supplies,15.0,21.243288,Friday,Afternoon
2016-06-03,18.0,41.0,2016-06-03,18.0,53.0,June,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,12.0,24.944770000000002,Friday,Afternoon
2016-06-03,19.0,36.0,2016-06-03,19.0,42.0,June,2016,Business,Huntington Woods,Weston,2.735878,Errand/Supplies,6.0,27.35878,Friday,Evening
2016-06-03,22.0,47.0,2016-06-03,23.0,6.0,June,2016,Business,Morrisville,Cary,6.43736,Between Offices,19.0,20.328505263157897,Friday,Evening
2016-06-05,14.0,3.0,2016-06-05,14.0,33.0,June,2016,Business,Whitebridge,Savon Height,12.552852,Customer Visit,30.0,25.105704,Sunday,Afternoon
2016-06-05,15.0,6.0,2016-06-05,15.0,22.0,June,2016,Business,Cary,Morrisville,12.552852,Customer Visit,16.0,47.073195,Sunday,Afternoon
2016-06-05,15.0,57.0,2016-06-05,16.0,8.0,June,2016,Business,Weston,Weston,6.115492,Meal/Entertain,11.0,33.357229090909094,Sunday,Afternoon
2016-06-05,18.0,5.0,2016-06-05,18.0,14.0,June,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,9.0,26.822333333333333,Sunday,Afternoon
2016-06-05,21.0,53.0,2016-06-05,22.0,5.0,June,2016,Business,Cary,Durham,15.932466,Meeting,12.0,79.66233,Sunday,Evening
2016-06-06,15.0,36.0,2016-06-06,15.0,45.0,June,2016,Business,Whitebridge,Hazelwood,4.82802,Errand/Supplies,9.0,32.186800000000005,Monday,Afternoon
2016-06-06,16.0,16.0,2016-06-06,16.0,24.0,June,2016,Business,Hazelwood,Whitebridge,3.8624159999999996,Errand/Supplies,8.0,28.96812,Monday,Afternoon
2016-06-06,20.0,6.0,2016-06-06,20.0,20.0,June,2016,Business,Cary,Apex,9.173238,Meal/Entertain,14.0,39.31387714285714,Monday,Evening
2016-06-06,21.0,8.0,2016-06-06,21.0,37.0,June,2016,Business,Apex,Cary,11.587248,Meal/Entertain,29.0,23.973616551724138,Monday,Evening
2016-06-06,21.0,41.0,2016-06-06,22.0,0.0,June,2016,Business,Cary,Durham,16.737136,Meeting,19.0,52.854113684210525,Monday,Evening
2016-06-06,23.0,34.0,2016-06-06,23.0,48.0,June,2016,Business,Durham,Cary,15.932466,Meeting,14.0,68.28199714285714,Monday,Evening
2016-06-07,21.0,42.0,2016-06-07,22.0,0.0,June,2016,Business,Cary,Durham,16.737136,Meeting,18.0,55.79045333333333,Tuesday,Evening
2016-06-08,8.0,23.0,2016-06-08,8.0,53.0,June,2016,Business,Cary,Morrisville,14.001257999999998,Meal/Entertain,30.0,28.002515999999996,Wednesday,Morning
2016-06-08,12.0,4.0,2016-06-08,13.0,1.0,June,2016,Business,Jamaica,New York,35.888282000000004,Errand/Supplies,57.0,37.77713894736843,Wednesday,Morning
2016-06-08,13.0,12.0,2016-06-08,13.0,29.0,June,2016,Business,Seaport,Gramercy-Flatiron,5.310822,Meal/Entertain,17.0,18.744077647058823,Wednesday,Afternoon
2016-06-08,14.0,31.0,2016-06-08,14.0,37.0,June,2016,Business,Medical Centre,Tudor City,1.1265379999999998,Errand/Supplies,6.0,11.265379999999997,Wednesday,Afternoon
2016-06-08,16.0,55.0,2016-06-08,17.0,11.0,June,2016,Business,Rose Hill,Soho,4.02335,Meal/Entertain,16.0,15.087562499999999,Wednesday,Afternoon
2016-06-08,17.0,16.0,2016-06-08,17.0,18.0,June,2016,Business,Soho,Tribeca,0.80467,Errand/Supplies,2.0,24.1401,Wednesday,Afternoon
2016-06-08,17.0,59.0,2016-06-08,18.0,5.0,June,2016,Business,Tribeca,Financial District,1.448406,Errand/Supplies,6.0,14.48406,Wednesday,Afternoon
2016-06-08,20.0,11.0,2016-06-08,20.0,25.0,June,2016,Business,Financial District,Kips Bay,7.724831999999999,Errand/Supplies,14.0,33.10642285714285,Wednesday,Evening
2016-06-10,15.0,19.0,2016-06-10,16.0,28.0,June,2016,Business,New York,Jamaica,26.232242,Meeting,69.0,22.810645217391304,Friday,Afternoon
2016-06-10,21.0,47.0,2016-06-10,22.0,4.0,June,2016,Business,Cary,Durham,16.737136,Meeting,17.0,59.072244705882355,Friday,Evening
2016-06-11,17.0,8.0,2016-06-11,17.0,16.0,June,2016,Business,Cary,Morrisville,5.9545580000000005,Errand/Supplies,8.0,44.659185,Saturday,Afternoon
2016-06-11,17.0,34.0,2016-06-11,17.0,39.0,June,2016,Business,Morrisville,Cary,7.402963999999999,Meal/Entertain,5.0,88.835568,Saturday,Afternoon
2016-06-11,17.0,50.0,2016-06-11,17.0,56.0,June,2016,Business,Westpark Place,Whitebridge,2.735878,Meal/Entertain,6.0,27.35878,Saturday,Afternoon
2016-06-11,21.0,45.0,2016-06-11,22.0,4.0,June,2016,Business,Cary,Durham,16.737136,Meeting,19.0,52.854113684210525,Saturday,Evening
2016-06-12,19.0,53.0,2016-06-12,19.0,56.0,June,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,3.0,80.46699999999998,Sunday,Evening
2016-06-12,20.0,5.0,2016-06-12,20.0,16.0,June,2016,Business,Morrisville,Cary,6.9201619999999995,Errand/Supplies,11.0,37.74633818181818,Sunday,Evening
2016-06-12,21.0,58.0,2016-06-12,22.0,19.0,June,2016,Business,Parkway,Whitebridge,4.506151999999999,Errand/Supplies,21.0,12.874719999999998,Sunday,Evening
2016-06-13,5.0,23.0,2016-06-13,5.0,42.0,June,2016,Business,Cary,Morrisville,13.518456,Meal/Entertain,19.0,42.689861052631585,Monday,Night
2016-06-13,14.0,17.0,2016-06-13,14.0,46.0,June,2016,Business,Oakland,Emeryville,21.243288,Meeting,29.0,43.951630344827585,Monday,Afternoon
2016-06-13,18.0,8.0,2016-06-13,18.0,47.0,June,2016,Business,Emeryville,Berkeley,6.276426,Meal/Entertain,39.0,9.656039999999999,Monday,Afternoon
2016-06-13,18.0,54.0,2016-06-13,19.0,23.0,June,2016,Business,Berkeley,Oakland,8.207633999999999,Meal/Entertain,29.0,16.981311724137928,Monday,Afternoon
2016-06-13,20.0,0.0,2016-06-13,20.0,5.0,June,2016,Business,Oakland,Unknown Location,8.368568,Customer Visit,5.0,100.422816,Monday,Evening
2016-06-14,12.0,3.0,2016-06-14,12.0,21.0,June,2016,Business,Emeryville,San Francisco,15.771532,Customer Visit,18.0,52.57177333333334,Tuesday,Morning
2016-06-14,16.0,9.0,2016-06-14,16.0,39.0,June,2016,Business,San Francisco,Emeryville,18.668343999999998,Meeting,30.0,37.336687999999995,Tuesday,Afternoon
2016-06-14,17.0,15.0,2016-06-14,17.0,24.0,June,2016,Business,Emeryville,Oakland,8.207633999999999,Meeting,9.0,54.71755999999999,Tuesday,Afternoon
2016-06-14,17.0,27.0,2016-06-14,17.0,57.0,June,2016,Business,Downtown,Bay Farm Island,14.966862,Errand/Supplies,30.0,29.933724,Tuesday,Afternoon
2016-06-15,1.0,46.0,2016-06-15,2.0,6.0,June,2016,Business,Kenner,New Orleans,19.955816000000002,Between Offices,20.0,59.86744800000001,Wednesday,Night
2016-06-15,15.0,26.0,2016-06-15,15.0,34.0,June,2016,Business,CBD,Lower Garden District,3.057746,Between Offices,8.0,22.933094999999998,Wednesday,Afternoon
2016-06-15,16.0,37.0,2016-06-15,17.0,2.0,June,2016,Business,Lower Garden District,Lakeview,10.299776000000001,Customer Visit,25.0,24.7194624,Wednesday,Afternoon
2016-06-15,17.0,29.0,2016-06-15,17.0,49.0,June,2016,Personal,Lakeview,Storyville,8.85137,Customer Visit,20.0,26.554109999999998,Wednesday,Afternoon
2016-06-15,19.0,52.0,2016-06-15,19.0,58.0,June,2016,Business,Storyville,Faubourg Marigny,2.41401,Meal/Entertain,6.0,24.1401,Wednesday,Evening
2016-06-16,13.0,36.0,2016-06-16,14.0,30.0,June,2016,Business,New Orleans,Metairie,23.33543,Meal/Entertain,54.0,25.928255555555552,Thursday,Afternoon
2016-06-16,14.0,42.0,2016-06-16,14.0,46.0,June,2016,Business,Metairie,Kenner,4.345218,Meal/Entertain,4.0,65.17827,Thursday,Afternoon
2016-06-16,15.0,17.0,2016-06-16,15.0,41.0,June,2016,Business,Kenner,New Orleans,24.1401,Meal/Entertain,24.0,60.350249999999996,Thursday,Afternoon
2016-06-16,19.0,39.0,2016-06-16,19.0,56.0,June,2016,Business,New Orleans,Kenner,20.760486,Meal/Entertain,17.0,73.27230352941177,Thursday,Evening
2016-06-16,21.0,43.0,2016-06-16,21.0,56.0,June,2016,Business,Kenner,New Orleans,21.887024,Meal/Entertain,13.0,101.01703384615385,Thursday,Evening
2016-06-17,16.0,11.0,2016-06-17,16.0,44.0,June,2016,Business,New Orleans,Kenner,19.633948,Meal/Entertain,33.0,35.69808727272727,Friday,Afternoon
2016-06-18,0.0,29.0,2016-06-18,0.0,51.0,June,2016,Business,Morrisville,Cary,14.001257999999998,Meal/Entertain,22.0,38.18524909090909,Saturday,Night
2016-06-19,2.0,39.0,2016-06-19,2.0,50.0,June,2016,Business,Cary,Raleigh,9.65604,Meal/Entertain,11.0,52.6693090909091,Sunday,Night
2016-06-19,5.0,51.0,2016-06-19,6.0,0.0,June,2016,Business,Raleigh,Cary,9.495106,Meal/Entertain,9.0,63.30070666666667,Sunday,Night
2016-06-21,15.0,39.0,2016-06-21,16.0,8.0,June,2016,Business,Cary,Raleigh,31.060262,Meal/Entertain,29.0,64.26261103448276,Tuesday,Afternoon
2016-06-21,17.0,11.0,2016-06-21,18.0,2.0,June,2016,Business,Raleigh,Cary,26.715044000000002,Meal/Entertain,51.0,31.42946352941177,Tuesday,Afternoon
2016-06-24,10.0,41.0,2016-06-24,10.0,57.0,June,2016,Business,Whitebridge,Waverly Place,11.426314,Meal/Entertain,16.0,42.8486775,Friday,Morning
2016-06-24,11.0,54.0,2016-06-24,12.0,1.0,June,2016,Business,Waverly Place,Macgregor Downs,3.379614,Meal/Entertain,7.0,28.96812,Friday,Morning
2016-06-24,12.0,19.0,2016-06-24,12.0,37.0,June,2016,Business,Cary,Raleigh,13.840323999999999,Errand/Supplies,18.0,46.134413333333335,Friday,Morning
2016-06-24,12.0,50.0,2016-06-24,13.0,12.0,June,2016,Business,Raleigh,Morrisville,14.48406,Errand/Supplies,22.0,39.50198181818182,Friday,Morning
2016-06-24,13.0,18.0,2016-06-24,13.0,27.0,June,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,9.0,33.25969333333334,Friday,Afternoon
2016-06-24,14.0,1.0,2016-06-24,14.0,20.0,June,2016,Business,Cary,Morrisville,13.518456,Temporary Site,19.0,42.689861052631585,Friday,Afternoon
2016-06-24,20.0,44.0,2016-06-24,21.0,2.0,June,2016,Business,Kenner,New Orleans,20.599552000000003,Temporary Site,18.0,68.66517333333334,Friday,Evening
2016-06-25,9.0,3.0,2016-06-25,9.0,12.0,June,2016,Business,CBD,Bywater,7.24203,Temporary Site,9.0,48.2802,Saturday,Morning
2016-06-25,9.0,15.0,2016-06-25,10.0,8.0,June,2016,Business,New Orleans,Chalmette,18.990212,Between Offices,53.0,21.49835320754717,Saturday,Morning
2016-06-25,10.0,18.0,2016-06-25,10.0,25.0,June,2016,Business,Chalmette,Arabi,1.7702740000000001,Errand/Supplies,7.0,15.173777142857144,Saturday,Morning
2016-06-25,10.0,50.0,2016-06-25,11.0,18.0,June,2016,Business,Arabi,Metairie,27.35878,Meal/Entertain,28.0,58.62595714285714,Saturday,Morning
2016-06-25,11.0,25.0,2016-06-25,11.0,34.0,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,2.735878,Meeting,9.0,18.23918666666667,Saturday,Morning
2016-06-25,11.0,53.0,2016-06-25,13.0,21.0,June,2016,Business,Metairie,New Orleans,24.94477,Meeting,88.0,17.007797727272727,Saturday,Morning
2016-06-25,19.0,47.0,2016-06-25,19.0,58.0,June,2016,Business,Storyville,Marigny,2.5749440000000003,Meeting,11.0,14.045149090909094,Saturday,Evening
2016-06-25,23.0,19.0,2016-06-25,23.0,26.0,June,2016,Business,Marigny,Storyville,2.41401,Meeting,7.0,20.691514285714288,Saturday,Evening
2016-06-26,17.0,43.0,2016-06-26,18.0,18.0,June,2016,Business,New Orleans,Kenner,20.277684,Meeting,35.0,34.761744,Sunday,Afternoon
2016-06-26,18.0,45.0,2016-06-26,19.0,12.0,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,7.724831999999999,Meeting,27.0,17.166293333333332,Sunday,Afternoon
2016-06-26,19.0,41.0,2016-06-26,19.0,50.0,June,2016,Business,Kenner,Kenner,3.5405480000000003,Meeting,9.0,23.603653333333337,Sunday,Evening
2016-06-26,21.0,14.0,2016-06-26,21.0,42.0,June,2016,Business,Kenner,New Orleans,20.92142,Meeting,28.0,44.83161428571429,Sunday,Evening
2016-06-27,7.0,37.0,2016-06-27,8.0,48.0,June,2016,Business,New Orleans,Covington,75.47804599999999,Meeting,71.0,63.7842642253521,Monday,Morning
2016-06-27,8.0,51.0,2016-06-27,9.0,0.0,June,2016,Business,Covington,Covington,4.02335,Meeting,9.0,26.822333333333333,Monday,Morning
2016-06-27,9.0,5.0,2016-06-27,9.0,33.0,June,2016,Business,Covington,Covington,13.840323999999999,Meeting,28.0,29.65783714285714,Monday,Morning
2016-06-27,9.0,43.0,2016-06-27,10.0,8.0,June,2016,Business,Covington,Covington,8.368568,Meeting,25.0,20.084563199999998,Monday,Morning
2016-06-27,10.0,22.0,2016-06-27,10.0,39.0,June,2016,Business,Covington,Covington,12.230984,Meeting,17.0,43.16817882352941,Monday,Morning
2016-06-27,10.0,51.0,2016-06-27,10.0,58.0,June,2016,Business,Covington,Covington,2.896812,Meeting,7.0,24.829817142857145,Monday,Morning
2016-06-27,11.0,6.0,2016-06-27,11.0,24.0,June,2016,Business,Covington,Mandeville,7.563898,Meeting,18.0,25.212993333333333,Monday,Morning
2016-06-27,11.0,30.0,2016-06-27,11.0,42.0,June,2016,Business,Mandeville,Mandeville,4.506151999999999,Meeting,12.0,22.530759999999994,Monday,Morning
2016-06-27,12.0,22.0,2016-06-27,13.0,2.0,June,2016,Business,Mandeville,Metairie,48.2802,Meeting,40.0,72.42030000000001,Monday,Morning
2016-06-27,13.0,56.0,2016-06-27,14.0,5.0,June,2016,Business,Metairie,Kenner,7.0810960000000005,Meeting,9.0,47.207306666666675,Monday,Afternoon
2016-06-27,21.0,9.0,2016-06-27,21.0,19.0,June,2016,Business,Jamestown Court,Jamestown Court,1.60934,Meeting,10.0,9.65604,Monday,Evening
2016-06-28,0.0,48.0,2016-06-28,1.0,5.0,June,2016,Business,Morrisville,Cary,13.196587999999998,Customer Visit,17.0,46.576192941176465,Tuesday,Night
2016-06-28,20.0,13.0,2016-06-28,20.0,33.0,June,2016,Business,Cary,Durham,16.737136,Meeting,20.0,50.211408,Tuesday,Evening
2016-06-28,23.0,34.0,2016-06-28,23.0,59.0,June,2016,Business,Durham,Cary,15.932466,Meeting,25.0,38.2379184,Tuesday,Evening
2016-06-28,23.0,34.0,2016-06-28,23.0,59.0,June,2016,Business,Durham,Cary,15.932466,Meeting,25.0,38.2379184,Tuesday,Evening
2016-06-29,8.0,56.0,2016-06-29,9.0,24.0,June,2016,Business,Cary,Morrisville,11.748182,Meeting,28.0,25.174675714285712,Wednesday,Morning
2016-06-29,10.0,22.0,2016-06-29,10.0,38.0,June,2016,Business,Morrisville,Cary,11.909116000000001,Meeting,16.0,44.659185,Wednesday,Morning
2016-06-29,11.0,49.0,2016-06-29,11.0,51.0,June,2016,Business,Whitebridge,Westpark Place,2.5749440000000003,Meeting,2.0,77.24832,Wednesday,Morning
2016-06-29,12.0,11.0,2016-06-29,12.0,16.0,June,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,5.0,34.76174400000001,Wednesday,Morning
